StockCode,Description,Quantity,UnitPrice,Country,Rating
84706F,RED PEONY TABLE CLOCK,1,2.95,United Kingdom,4
44242A,LILAC FEATHERS CURTAIN,12,0.79,United Kingdom,5
35645,VINTAGE BEAD PINK JEWEL BOX,2,4.25,Spain,2
23038,T-LIGHT HOLDER SILVER SAUCER,12,0.83,United Kingdom,4
23313,VINTAGE CHRISTMAS BUNTING,5,4.95,United Kingdom,1
23296,SET OF 6 TEA TIME BAKING CASES,128,1.04,United Kingdom,1
23294,SET OF 6 SNACK LOAF BAKING CASES,128,0.72,United Kingdom,4
23293,SET OF 12 FAIRY CAKE BAKING CASES,128,0.72,United Kingdom,4
23295,SET OF 12 MINI LOAF BAKING CASES,128,0.72,United Kingdom,4
23297,SET 40 HEART SHAPE PETIT FOUR CASES,240,1.45,United Kingdom,0
71143,ANTIQUE SILVER BOOK MARK WITH BEADS,4,0.83,United Kingdom,0
90067B,BROWN VINTAGE VICTORIAN EARRINGS,1,2.9,United Kingdom,1
84924F,PSYCHEDELIC METAL SIGN CALENDAR,3,0.79,United Kingdom,1
81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,4,0.19,United Kingdom,2
35638B,PINK/BLUE STRING CURTAIN ,1,19.13,United Kingdom,4
23252,ENAMEL JUG PANTRY,4,3.75,United Kingdom,0
23250,ENAMEL BOWL PANTRY,12,1.25,United Kingdom,4
23251,ENAMEL MUG PANTRY,12,1.25,United Kingdom,5
23311,VINTAGE CHRISTMAS STOCKING ,12,2.55,Australia,5
20713,wrongly marked. 23343 in box,-3100,0.0,United Kingdom,4
23343,came coded as 20713,3100,0.0,United Kingdom,1
23314,VINTAGE CHRISTMAS TABLECLOTH,1,12.5,United Kingdom,3
16162M,alan hodge cant mamage this section,30,0.0,United Kingdom,5
90126C,AMBER BERTIE MOBILE PHONE CHARM,2,3.29,United Kingdom,2
90127A,PINK BEADS+HAND PHONE CHARM,2,2.46,United Kingdom,4
23109,PACK OF SIX LED TEA LIGHTS,6,2.89,United Kingdom,5
23312,VINTAGE CHRISTMAS GIFT SACK,4,4.15,United Kingdom,1
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,6,1.0,EIRE,4
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,3,4.95,EIRE,2
23550,WRAP ALPHABET POSTER  ,25,0.42,United Kingdom,3
35965,dotcom,26,0.0,United Kingdom,4
23218,LAUREL STAR ANTIQUE GOLD,48,1.25,Singapore,4
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,4,1.65,United Kingdom,5
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,8,1.65,United Kingdom,5
90182A,AMBER 3 BEAD DROP EARRINGS,1,2.9,United Kingdom,5
84402B,PURPLE DRESS JEWELLERY STAND,12,0.79,EIRE,4
23549,WRAP BIRD GARDEN ,25,0.42,United Kingdom,1
23546,WRAP PAISLEY PARK ,25,0.42,United Kingdom,1
16162M,THE KING GIFT BAG 25x24x12cm,4,0.42,United Kingdom,1
82583,FBA,160,0.0,United Kingdom,2
84857B,BLUE MONTE CARLO HANDBAG,-2,1.95,United Kingdom,4
84732D,CUTE RABBIT CEATURE SCREEN ,2,0.39,United Kingdom,0
84732B,CUTE BIRD CEATURE SCREEN,2,0.39,United Kingdom,4
23545,WRAP RED DOILEY,25,0.42,United Kingdom,3
23547,WRAP FLOWER SHOP  ,25,0.42,United Kingdom,2
23548,WRAP MAGIC FOREST ,25,0.42,United Kingdom,4
90130A,WHITE STONE/CRYSTAL EARRINGS,1,2.9,United Kingdom,5
84387A,BIRD ON BRANCH CANVAS SCREEN,11,1.95,United Kingdom,4
16169E,WRAP 50'S  CHRISTMAS,25,0.42,United Kingdom,3
23346,SPACEBOY BEAKER,2,1.25,United Kingdom,4
23345, DOLLY GIRL BEAKER,2,1.25,United Kingdom,4
23347,I LOVE LONDON BEAKER,1,1.25,United Kingdom,5
85103,stock creditted wrongly,-32,0.0,United Kingdom,2
DCGS0073,ebay,-4,0.0,United Kingdom,1
23035,DOORKNOB CERAMIC IVORY,36,1.45,EIRE,5
84984D,ORIENTAL RED CUSHION COVER ,2,4.65,United Kingdom,5
22501,incorrectly put back into stock,-108,0.0,United Kingdom,1
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,6,0.38,United Kingdom,4
22407,MONEY BOX FIRST AID DESIGN,1,1.25,United Kingdom,4
23340,VINTAGE CHRISTMAS CAKE FRILL,6,1.65,United Kingdom,2
23131,MISELTOE HEART WREATH CREAM,240,4.15,EIRE,4
35650,VINTAGE BEAD PINK JEWEL STAND,1,4.95,United Kingdom,1
84352,Damages/samples,-52,0.0,United Kingdom,5
23360,SET 8 CANDLES VINTAGE DOILEY,12,1.95,United Kingdom,1
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,12,1.95,United Kingdom,1
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,10,0.82,United Kingdom,1
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,12,1.25,United Kingdom,4
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,0.83,United Kingdom,2
23354,6 GIFT TAGS 50'S CHRISTMAS ,12,0.83,United Kingdom,2
23374,RED SPOT PAPER GIFT BAG,30,0.82,United Kingdom,4
22016,Dotcomgiftshop Gift Voucher £100.00,1,83.33,United Kingdom,4
23438, RED SPOT GIFT BAG LARGE,20,1.25,United Kingdom,5
23189,SET OF 12 FORK CANDLES,48,2.49,United Kingdom,3
21391,Sold as 1 on dotcom,-342,0.0,United Kingdom,2
84963B,BLUE PAINTED KASHMIRI CHAIR,3,49.95,United Kingdom,4
23349,ROLL WRAP VINTAGE CHRISTMAS,12,1.25,United Kingdom,5
23350,ROLL WRAP VINTAGE SPOT ,12,1.25,United Kingdom,2
23438,GIFT BAG LARGE SPOT ,12,1.25,United Kingdom,1
23352,ROLL WRAP 50'S RED CHRISTMAS ,36,1.25,United Kingdom,5
23351,ROLL WRAP 50'S CHRISTMAS,36,1.25,United Kingdom,2
23236,STORAGE TIN VINTAGE DOILEY ,1,5.79,United Kingdom,3
23203,JUMBO BAG VINTAGE DOILEY ,1,4.13,United Kingdom,4
23209,LUNCH BAG VINTAGE DOILEY ,1,4.13,United Kingdom,4
22939,ADULT APRON APPLE DELIGHT,4,4.95,Germany,4
23231,WRAP  VINTAGE DOILEY ,50,0.42,United Kingdom,5
23240,SET OF 4 KNICK KNACK TINS DOILY ,2,4.15,United Kingdom,4
23324,RUSTIC STRAWBERRY JAMPOT LARGE ,12,2.08,United Kingdom,4
90209A,PURPLE ENAMEL+GLASS HAIR COMB,2,2.1,United Kingdom,4
23203,JUMBO BAG VINTAGE DOILY ,3,2.08,United Kingdom,4
23209,LUNCH BAG VINTAGE DOILY ,4,1.65,United Kingdom,2
23360,SET 8 CANDLES VINTAGE DOILY,4,1.95,EIRE,5
23236,STORAGE TIN VINTAGE DOILY ,6,2.89,EIRE,5
23332,IVORY WICKER HEART LARGE,6,1.65,United Kingdom,4
23329,DECORATIVE WICKER HEART LARGE,6,1.65,United Kingdom,4
44235,ASSORTED COLOURED CIRCLE MOBILE ,24,0.42,United Kingdom,5
23330,DECORATIVE WICKER HEART MEDIUM,10,1.25,United Kingdom,3
23334,IVORY WICKER HEART SMALL,48,0.55,United Kingdom,1
23333,IVORY WICKER HEART MEDIUM,24,1.04,United Kingdom,4
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,9,7.46,United Kingdom,1
23231,WRAP  VINTAGE DOILY ,25,0.42,United Kingdom,2
23240,SET OF 4 KNICK KNACK TINS  DOILEY ,6,4.15,United Kingdom,1
23331,DECORATIVE WICKER HEART SMALL,48,0.63,United Kingdom,5
23327,HANGING CLEAR MINI BOTTLE,48,0.63,United Kingdom,5
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,72,1.65,United Kingdom,4
23326,HANGING MINI COLOURED BOTTLES,48,0.63,United Kingdom,1
23325,RUSTIC STRAWBERRY JAMPOT SMALL,12,1.65,United Kingdom,2
35817P,PINK ACRYLIC JEWEL SNOWFLAKE,12,0.38,United Kingdom,2
35816P,"ACRYLIC JEWEL ANGEL,PINK",48,0.38,United Kingdom,4
23545,WRAP RED VINTAGE DOILY,25,0.42,United Kingdom,1
B,Adjust bad debt,1,11062.06,United Kingdom,5
90052,CRACKED GLAZE NECKLACE BROWN,1,7.07,United Kingdom,5
23325,RUSTIC STRAWBERRY JAM POT SMALL,36,1.65,United Kingdom,2
35597D,PINK/WHITE CHRISTMAS TREE 30CM,24,0.38,United Kingdom,2
35818B,"ACRYLIC JEWEL ICICLE, BLUE",24,0.38,United Kingdom,1
21033,taig adjust no stock,-24,0.0,United Kingdom,5
23324,RUSTIC STRAWBERRY JAM POT LARGE ,12,2.08,United Kingdom,1
23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,120,1.04,Australia,4
23357,HOT WATER BOTTLE SEX BOMB,1,4.95,United Kingdom,5
23358,HOT STUFF HOT WATER BOTTLE,1,3.75,United Kingdom,0
23375,50'S CHRISTMAS PAPER GIFT BAG,10,0.82,Germany,4
23356,LOVE HOT WATER BOTTLE,1,5.95,United Kingdom,5
84206A,3 BLACK CATS W HEARTS BLANK CARD,6,0.19,United Kingdom,5
84201B,HAPPY BIRTHDAY CARD STRIPEY TEDDY,12,0.19,United Kingdom,2
23355,HOT WATER BOTTLE KEEP CALM,4,4.95,Unspecified,4
90176E,DIAMANTE NECKLACE GREEN,2,7.5,United Kingdom,5
23437, 50'S CHRISTMAS GIFT BAG LARGE,12,1.25,United Kingdom,1
23015,CORDIAL JUG,2,8.25,Channel Islands,3
23445,ICE CREAM BUBBLES,48,0.83,United Kingdom,4
23439,HAND WARMER RED LOVE HEART,1,2.1,United Kingdom,5
23431,NATURAL HANGING QUILTED HEARTS ,576,0.72,United Kingdom,5
23433,HANGING QUILTED PATCHWORK APPLES,12,0.83,United Kingdom,0
84201C,HAPPY BIRTHDAY CARD TEDDY/CAKE,5,0.19,United Kingdom,4
82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,8.95,United Kingdom,2
17107D,FLOWER FAIRY 5 DRAWER LINERS,4,2.55,Spain,1
21507,ELEPHANT BIRTHDAY CARD ,12,0.42,United Kingdom,5
71459,HANGING JAM JAR T-LIGHT HOLDERS,4,1.66,United Kingdom,1
90020,FILIGREE DIAMANTE CHAIN,1,12.48,United Kingdom,4
CRUK,CRUK Commission,-1,1.6,United Kingdom,1
22129,PARTY CONES CANDY DECORATION,1,2.46,United Kingdom,5
23432,PRETTY HANGING QUILTED HEARTS,12,0.83,United Kingdom,4
22776,SWEETHEART 3 TIER CAKE STAND ,1,9.95,United Kingdom,3
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,48,0.39,United Kingdom,2
23378,PACK OF 12 50'S CHRISTMAS TISSUES,48,0.39,United Kingdom,4
23551,PACK OF 12 PAISLEY PARK TISSUES ,12,0.39,United Kingdom,5
22466,FAIRY TALE COTTAGE NIGHT LIGHT,1,4.13,United Kingdom,0
84929,code mix up? 84930,-967,0.0,United Kingdom,2
21682,?display?,-156,0.0,United Kingdom,2
21830,sold as 1,-252,0.0,United Kingdom,2
21829,?missing,-1897,0.0,United Kingdom,4
82494L,crushed ctn,-33,0.0,United Kingdom,3
23620,SET 10 CARDS PERFECT POST 17090,1,2.49,United Kingdom,4
23623,SET 10 CARD CHRISTMAS WELCOME 17112,1,2.91,United Kingdom,1
23634,SET 10 CARDS XMAS CHOIR 17068,1,2.91,United Kingdom,1
23342,MINT DINER CLOCK,2,8.5,United Kingdom,5
23396,BUTTERFLY CUSHION COVER,4,3.75,United Kingdom,2
23395,BELLE JARDINIERE CUSHION COVER,4,3.75,United Kingdom,5
23394,POSTE FRANCE CUSHION COVER,4,3.75,United Kingdom,2
23407,SET OF 2 TRAYS HOME SWEET HOME,2,9.95,United Kingdom,4
23393,HOME SWEET HOME CUSHION COVER ,4,3.75,United Kingdom,1
23427,STOOL HOME SWEET HOME ,2,12.5,United Kingdom,1
23397,FOOT STOOL HOME SWEET HOME ,2,9.95,United Kingdom,0
23377,PACK OF 12 DOLLY GIRL TISSUES,12,0.39,United Kingdom,4
23399,HOME SWEET HOME HANGING HEART,6,0.85,United Kingdom,4
23411, TRELLIS COAT RACK,1,4.95,United Kingdom,2
23398,HANGING HEART BONHEUR,6,0.85,United Kingdom,3
23396,LA JARDIN BOTANIQUE CUSHION COVER,4,3.75,United Kingdom,4
23425,STORAGE TIN HOME SWEET HOME,1,2.49,United Kingdom,5
23414,ZINC BOX SIGN HOME,1,9.95,United Kingdom,4
23424,GINGHAM RECIPE BOOK BOX,1,4.95,United Kingdom,5
23404,HOME SWEET HOME BLACKBOARD,2,4.95,United Kingdom,5
23406,HOME SWEET HOME KEY HOLDER,1,6.25,United Kingdom,3
23405,HOME SWEET HOME 2 DRAWER CABINET,1,4.95,United Kingdom,3
23379,PACK OF 12 RED APPLE TISSUES,12,0.39,United Kingdom,2
23381,PACK OF 12 VINTAGE LEAF TISSUES ,12,0.39,United Kingdom,1
23380,PACK OF 12 VINTAGE DOILY TISSUES,12,0.39,United Kingdom,1
23402,HOME SWEEET HOME 3 PEG HANGER ,1,3.75,United Kingdom,4
23403,LETTER HOLDER HOME SWEET HOME,2,3.75,United Kingdom,5
23437,GIFT BAG LARGE 50'S CHRISTMAS,12,1.25,United Kingdom,1
23426,METAL SIGN DROP YOUR PANTS,1,2.89,United Kingdom,1
23412,HEART MIRROR ANTIQUE WHITE,2,7.5,United Kingdom,4
23392,SPACEBOY ROCKET LOLLY MAKERS,1,2.08,United Kingdom,4
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2,6.25,United Kingdom,5
23249,ENAMEL DINNER PLATE PANTRY,12,1.65,United Kingdom,4
23614,SET 10 CARDS 12 DAYS WRAP  17058,1,3.33,United Kingdom,5
23637,SET 10 CARDS OUT OF ORDER 17216,1,2.49,United Kingdom,5
23415,HOME SWEET HOME HOOK,5,1.65,United Kingdom,1
23417,BATHROOM HOOK,6,1.65,United Kingdom,1
23402,HOME SWEET HOME 3 PEG HANGER ,2,3.75,United Kingdom,4
23413,VINTAGE COFFEE GRINDER BOX,3,4.95,EIRE,5
23409,PHOTO FRAME LINEN AND LACE LARGE,6,3.75,EIRE,5
23640,SET 10 CARDS SCOTTIE DOG 17211,1,2.49,United Kingdom,5
23408,PHOTO FRAME LINEN AND LACE SMALL,6,2.08,United Kingdom,1
23401,RUSTIC MIRROR WITH LACE HEART,1,6.25,United Kingdom,5
23422,PANTRY HOOK BALLOON WHISK ,1,4.13,United Kingdom,5
23613,SET 10 XMAS CARDS & BADGES 17070,3,2.49,United Kingdom,0
23646,SET 10 CARDS JINGLE BELLS 16957,1,2.49,United Kingdom,5
23410,CURIO CABINET LINEN AND LACE ,2,8.15,United Kingdom,1
23064,Crushed,-8,0.0,United Kingdom,3
23559,WOODLAND BUNNIES LOLLY MAKERS,1,2.08,United Kingdom,2
23423,PANTRY 3 HOOK ROLLING PIN HANGER,6,3.75,United Kingdom,3
23421,PANTRY HOOK SPATULA,12,2.08,United Kingdom,2
22355,test,1,0.0,United Kingdom,3
23084,temp adjustment,-484,0.0,United Kingdom,4
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,1,4.13,United Kingdom,1
23418,LAVENDER TOILETTE BOTTLE,24,2.08,United Kingdom,1
23419,HOME SWEET HOME BOTTLE ,24,2.08,United Kingdom,0
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,12,2.08,United Kingdom,1
23391, I LOVE LONDON MINI BACKPACK,1,4.15,United Kingdom,4
23390,DOLLY GIRL MINI BACKPACK,2,4.15,United Kingdom,2
23389,SPACEBOY MINI BACKPACK,1,4.15,United Kingdom,1
23074,EMBOSSED HEART TRINKET BOX,4,2.08,United Kingdom,4
23388,WOODLAND MINI BACKPACK,1,4.15,United Kingdom,5
23212,PAINTED HEART WREATH WITH BELL,12,1.25,United Kingdom,3
22035,taig adjust,1,0.0,United Kingdom,4
23084,allocate stock for dotcom orders ta,4,0.0,United Kingdom,3
23416,CHAMBRE HOOK,24,1.65,United Kingdom,3
23611,SET 10 CARDS RED RIDING HOOD 17214,8,2.49,United Kingdom,2
20856,??,-140,0.0,United Kingdom,3
23084,add stock to allocate online orders,2,0.0,United Kingdom,0
23084,for online retail orders,1,0.0,United Kingdom,4
23607,SET 10 CARDS HATS & STOCKINGS 17081,1,1.66,United Kingdom,4
23058,CHRISTMAS HANGING SNOWFLAKE,12,2.49,United Kingdom,4
23420,PANTRY HOOK TEA STRAINER ,12,2.08,United Kingdom,0
23625,SET 6 CARDS SPARKLY REINDEER 17262,5,4.99,United Kingdom,5
23639,SET 10 CARDS MAGICAL TREE 17086,1,3.33,United Kingdom,0
23113,PANTRY CHOPPING BOARD,3,4.95,United Kingdom,3
85049B,Amazon,1,0.0,United Kingdom,0
35819P,"ACRYLIC HANGING JEWEL,PINK",35,1.25,United Kingdom,5
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,2,3.75,United Kingdom,2
72127,found box,24,0.0,United Kingdom,5
21830,OOPS ! adjustment,-384,0.0,United Kingdom,1
85185B,Found in w/hse,50,0.0,United Kingdom,1
23396,LE JARDIN BOTANIQUE CUSHION COVER,2,3.75,United Kingdom,4
23084,website fixed,110,0.0,United Kingdom,2
17107D,FLOWER FAIRY 5 SUMMER DRAW LINERS,6,2.55,United Kingdom,4
23629,SET 10 CARDS DRESSING UP 17077,2,2.49,United Kingdom,2
23630,SET 10 CARDS HANGING BAUBLES 17080,-1,2.99,United Kingdom,1
23503,PLAYING CARDS KEEP CALM & CARRY ON,36,1.25,United Kingdom,4
23366,SET 12 COLOURING PENCILS DOILY,6,0.65,United Kingdom,1
23367,SET 12 COLOUR PENCILS SPACEBOY ,6,0.65,United Kingdom,4
23504,PLAYING CARDS JUBILEE UNION JACK,6,1.25,United Kingdom,5
23371,SET 36 COLOUR PENCILS SPACEBOY ,16,1.25,United Kingdom,4
23506,MINI PLAYING CARDS SPACEBOY ,40,0.42,United Kingdom,4
23502,PLAYING CARDS VINTAGE DOILEY ,12,1.25,United Kingdom,3
23370,SET 36 COLOUR PENCILS DOILEY,16,1.25,United Kingdom,1
23366,SET 12 COLOUR PENCILS DOILEY,16,0.65,United Kingdom,0
23380,PACK OF 12 DOILEY TISSUES,48,0.39,United Kingdom,2
23493,VINTAGE DOILY TRAVEL SEWING KIT,3,1.95,United Kingdom,3
23365,SET 12 COLOUR PENCILS LOVE LONDON,3,0.65,United Kingdom,1
23369,SET 36 COLOUR PENCILS LOVE LONDON,3,1.25,United Kingdom,0
23520,EMBROIDERED RIBBON REEL RUBY ,1,3.75,United Kingdom,1
23511,EMBROIDERED RIBBON REEL EMILY ,1,2.08,United Kingdom,4
23517,EMBROIDERED RIBBON REEL REBECCA ,2,2.89,United Kingdom,1
23370,SET 36 COLOURING PENCILS DOILY,32,1.25,United Kingdom,2
23368,SET 12 COLOUR PENCILS DOLLY GIRL ,5,0.65,United Kingdom,4
23505,PLAYING CARDS I LOVE LONDON ,12,1.25,United Kingdom,0
23372,SET 36 COLOUR PENCILS DOLLY GIRL,16,1.25,United Kingdom,4
23512,EMBROIDERED RIBBON REEL ROSIE,12,2.08,United Kingdom,4
23515,EMBROIDERED RIBBON REEL DAISY ,12,2.08,United Kingdom,1
23514,EMBROIDERED RIBBON REEL SALLY ,12,2.08,United Kingdom,1
23518,EMBROIDERED RIBBON REEL RACHEL ,6,2.89,United Kingdom,4
23510,MINI PLAYING CARDS GYMKHANA,20,0.42,United Kingdom,1
23508,MINI PLAYING CARDS DOLLY GIRL ,20,0.42,United Kingdom,4
23509,MINI PLAYING CARDS FUN FAIR ,20,0.42,United Kingdom,4
23507,MINI PLAYING CARDS BUFFALO BILL ,20,0.42,United Kingdom,4
23513,EMBROIDERED RIBBON REEL SUSIE ,6,2.08,United Kingdom,5
23624,SET 10 CARD PERFECT NATIVITY 17089,1,2.49,United Kingdom,4
84422,Dagamed,-30,0.0,United Kingdom,5
20935,ROUND CACTUS CANDLE,1,2.95,United Kingdom,4
23390,DOLLY GIRL MINI RUCKSACK,4,4.15,United Kingdom,0
23389,SPACEBOY MINI RUCKSACK,4,4.15,United Kingdom,2
23502,PLAYING CARDS VINTAGE DOILY ,24,1.25,United Kingdom,2
20678,LARGE BLACK DIAMANTE HAIRSLIDE,4,1.65,EIRE,5
23610,SET 10 CARDS CHRISTMAS ROBIN 17095,1,2.08,United Kingdom,5
84247E,PACK OF 12 CHRISTMAS FUN CARDS,1,2.46,United Kingdom,5
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,1,2.49,United Kingdom,1
23632,SET 10 CARDS CHEERFUL ROBIN 17065,1,2.08,United Kingdom,4
23516,EMBROIDERED RIBBON REEL SOPHIE  ,6,3.75,United Kingdom,1
23519,EMBROIDERED RIBBON REEL CLAIRE,6,3.75,United Kingdom,0
23494,VINTAGE DOILY DELUXE SEWING KIT ,2,5.95,United Kingdom,2
23638,SET 10 CARDS ROBIN WATERPUMP  17096,1,2.91,United Kingdom,1
23650,SET 10 CARDS FILIGREE BAUBLE 16961,1,2.49,United Kingdom,4
79051A,SMOKEY GREY COLOUR GLASS,8,0.29,United Kingdom,5
23461,SWEETHEART BIRD HOUSE,1,4.15,United Kingdom,1
23466,TUSCAN VILLA DOVECOTE,2,8.25,United Kingdom,5
23469,CARD HOLDER LOVE BIRD SMALL,6,4.15,United Kingdom,0
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,8,2.89,United Kingdom,5
23114,VINTAGE LEAF CHOPPING BOARD  ,1,4.95,United Kingdom,4
23117,POPPY FIELDS CHOPPING BOARD,1,4.95,United Kingdom,5
23115,RED APPLES CHOPPING BOARD   ,1,4.95,United Kingdom,5
23471,SIX DRAWER OFFICE TIDY,2,9.95,United Kingdom,5
23116,VEGETABLE GARDEN CHOPPING BOARD,1,4.95,United Kingdom,4
23644,SET 10 CARDS CHRISTMAS TREE 16955,1,3.33,United Kingdom,1
23472, NINE DRAWER OFFICE TIDY,1,14.95,United Kingdom,1
23470,CARD HOLDER LOVE BIRD LARGE ,2,6.25,United Kingdom,1
23524,HORSE & PONY WALL ART,1,3.75,United Kingdom,2
23535,BICYCLE SAFTEY WALL ART,4,5.95,United Kingdom,3
23534,STOP FOR TEA WALL ART,3,5.95,United Kingdom,1
23541,WALL ART CLASSIC PUDDINGS ,2,8.25,United Kingdom,0
23525,BUFFALO BILL WALL ART ,2,3.75,United Kingdom,5
23532,WALL ART WORK REST AND PLAY  ,1,4.95,United Kingdom,3
23539,WALL ART LOVES' SECRET ,2,5.95,United Kingdom,1
23522,DOG AND BALL WALL ART,144,1.63,United Kingdom,0
23526,DOG LICENCE WALL ART,72,3.88,United Kingdom,5
23533,WALL ART GARDEN HAVEN ,72,3.88,United Kingdom,5
23542,70'S ALPHABET WALL ART,78,6.67,United Kingdom,2
23528,SPACEBOY WALL ART,144,2.66,United Kingdom,3
23543,KEEP CALM WALL ART ,6,7.45,United Kingdom,5
23530,WALL ART ONLY ONE PERSON ,108,3.58,United Kingdom,5
23538,WALL ART VINTAGE HEART,216,3.58,United Kingdom,2
23521,CAT AND BIRD WALL ART,240,1.12,United Kingdom,3
23523,TREASURE AHOY WALL ART,120,2.66,United Kingdom,1
23531,WALL ART BIG LOVE ,168,4.77,United Kingdom,2
23527,ANIMALS AND NATURE WALL ART,6,3.75,United Kingdom,5
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,12,1.25,United Kingdom,2
23529,DOLLY GIRL WALL ART,6,3.75,United Kingdom,1
23536,VILLAGE SHOW WALL ART,4,5.95,United Kingdom,5
23544,WALL ART MID CENTURY MODERN ,2,8.25,United Kingdom,5
82600,historic computer difference?....se,-458,0.0,United Kingdom,3
23540,WALL ART THE MAGIC FOREST ,120,6.25,United Kingdom,5
23537,I LOVE LONDON WALL ART,6,4.95,United Kingdom,1
23543,WALL ART KEEP CALM ,1,8.25,United Kingdom,4
23535,WALL ART BICYCLE SAFTEY ,2,5.95,United Kingdom,0
23525,WALL ART BUFFALO BILL ,120,2.66,United Kingdom,2
23536,WALL ART VILLAGE SHOW ,2,5.95,United Kingdom,4
23534,WALL ART STOP FOR TEA ,6,5.95,United Kingdom,0
23526,WALL ART DOG LICENCE ,5,12.46,United Kingdom,3
23528,WALL ART SPACEBOY,1,7.46,United Kingdom,1
23604,SET 10 MINI SANTA & SNOWMAN  17087,3,1.66,United Kingdom,5
23626,SET 10 CARDS DINKY TREE 17076,2,2.49,United Kingdom,4
23537,WALL ART I LOVE LONDON ,2,4.95,United Kingdom,1
23542,WALL ART 70'S ALPHABET ,3,8.25,United Kingdom,4
23268,Lighthouse Trading zero invc incorr,192,0.0,United Kingdom,0
23268,Incorrect stock entry.,-1440,0.0,United Kingdom,2
23269,incorrect stock entry.,-1440,0.0,United Kingdom,5
23500,KEY RING BASEBALL BOOT ASSORTED ,100,1.04,United Kingdom,1
23524,WALL ART HORSE & PONY ,1,3.75,United Kingdom,4
23527,WALL ART ANIMALS AND NATURE ,1,3.75,United Kingdom,4
85185B,PINK HORSE SOCK PUPPET KIT,2,2.95,United Kingdom,1
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,1,5.79,United Kingdom,1
23521,WALL ART CAT AND BIRD ,1,5.79,United Kingdom,5
23465,TUSCAN VILLA FEEDING STATION,1,8.25,United Kingdom,0
23501,KEY RING BASEBALL BOOT UNION JACK,100,1.04,United Kingdom,2
23535,WALL ART BICYCLE SAFETY,1,5.95,United Kingdom,4
23188,VINTAGE  2 METRE FOLDING RULER,-1,1.65,United Kingdom,1
84944,michel oops,22,0.0,United Kingdom,4
23529,WALL ART DOLLY GIRL ,6,3.75,United Kingdom,2
23605,SET 10 CARDS 12 DAYS OF XMAS 17059,4,2.91,United Kingdom,5
23619,SET 10 CARDS POINSETTIA 17093,3,2.49,United Kingdom,2
23635,SET 10 CARDS CHRISTMAS HOLLY  17259,1,4.16,United Kingdom,4
23391, I LOVE LONDON MINI RUCKSACK,1,4.15,Netherlands,0
23370,SET 36 COLOURING PENCILS DOILEY,1,1.25,Netherlands,2
23366,SET 12 COLOURING PENCILS DOILEY,1,0.65,Netherlands,1
23388,WOODLAND MINI RUCKSACK ,1,4.15,Netherlands,1
23522,WALL ART DOG AND BALL ,1,2.89,United Kingdom,3
23343,wrongly coded 20713,800,0.0,United Kingdom,1
20713,wrongly coded-23343,-800,0.0,United Kingdom,1
23539,"WALL ART , LOVES' SECRET ",4,5.95,United Kingdom,2
23530,"WALL ART,ONLY ONE PERSON ",6,4.95,United Kingdom,3
23541,"WALL ART ,PUDDINGS ",6,7.45,United Kingdom,1
90180A,stock check,-32,0.0,United Kingdom,2
90057,crushed boxes,-380,0.0,United Kingdom,4
23612,SET 10 MINICARDS CUTE SNOWMAN 17071,1,1.66,United Kingdom,5
23468,TUSCAN VILLA BIRD TABLE ,4,8.25,France,2
82600,N0 SINGING METAL SIGN,3,2.1,United Kingdom,0
21090,WET/MOULDY,-192,0.0,United Kingdom,4
22449,can't find,-125,0.0,United Kingdom,5
79157V,UBO-LIGHT TRIOBASE PURPLE,2,0.85,United Kingdom,5
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,1,7.5,United Kingdom,5
90014A,SILVER M.O.P. ORBIT NECKLACE,1,2.95,United Kingdom,4
90014B,GOLD M.O.P. ORBIT NECKLACE,1,2.95,United Kingdom,4
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,3,8.25,United Kingdom,3
23540,"WALL ART , THE MAGIC FOREST ",2,6.95,United Kingdom,2
23448,CREAM BUNNY EASTER EGG BASKET,12,1.65,United Kingdom,2
23447,PINK BUNNY EASTER EGG BASKET,12,1.65,United Kingdom,4
